LOC,NOM_LOC,AGEB,MZA,CVE_MZA1,VPH_C_ELEC,VPH_AEASP,VPH_DRENAJ,VPH_C_SERV
0001,Álvaro Obregón,1237,010,00011237010,36,36,36,36
0001,Álvaro Obregón,1237,011,00011237011,3,3,3,3
0001,Álvaro Obregón,1237,012,00011237012,*,*,*,*
0001,Álvaro Obregón,1237,013,00011237013,5,5,5,5
0001,Álvaro Obregón,1237,014,00011237014,86,86,85,85
0001,Álvaro Obregón,1237,015,00011237015,64,64,64,64
0001,Álvaro Obregón,1237,016,00011237016,38,38,38,38
0001,Álvaro Obregón,1237,017,00011237017,0,0,0,0
0001,Álvaro Obregón,1237,018,00011237018,56,56,56,56
0001,Álvaro Obregón,1237,019,00011237019,52,52,52,52
0001,Álvaro Obregón,1237,020,00011237020,99,99,99,99
0001,Álvaro Obregón,1237,021,00011237021,78,78,78,78
0001,Álvaro Obregón,1237,022,00011237022,40,40,40,40
0001,Álvaro Obregón,1237,023,00011237023,103,103,103,103
0001,Álvaro Obregón,1237,025,00011237025,55,55,55,55
0001,Álvaro Obregón,1237,026,00011237026,49,49,49,49
0001,Álvaro Obregón,1237,027,00011237027,54,54,54,54
0001,Álvaro Obregón,1237,028,00011237028,65,65,65,65
0001,Álvaro Obregón,1237,029,00011237029,94,91,94,94
0001,Álvaro Obregón,1237,031,00011237031,4,4,4,4
0001,Álvaro Obregón,1237,032,00011237032,28,28,28,28
0001,Álvaro Obregón,1237,034,00011237034,0,0,0,0
0001,Álvaro Obregón,1237,035,00011237035,39,39,39,39
0001,Álvaro Obregón,1237,036,00011237036,15,15,15,15
0001,Álvaro Obregón,1237,037,00011237037,0,0,0,0
0001,Álvaro Obregón,1241,001,00011241001,97,97,97,97
0001,Álvaro Obregón,1241,002,00011241002,51,51,51,51
0001,Álvaro Obregón,1241,004,00011241004,91,90,90,90
0001,Álvaro Obregón,1241,005,00011241005,20,20,20,20
0001,Álvaro Obregón,1241,007,00011241007,9,9,9,9
0001,Álvaro Obregón,1241,008,00011241008,56,56,56,56
0001,Álvaro Obregón,1241,009,00011241009,64,64,64,64
0001,Álvaro Obregón,1241,010,00011241010,128,128,128,128
0001,Álvaro Obregón,1241,011,00011241011,87,87,87,87
0001,Álvaro Obregón,1241,012,00011241012,10,10,10,10
0001,Álvaro Obregón,1241,013,00011241013,107,107,107,107
0001,Álvaro Obregón,1241,014,00011241014,209,209,209,209
0001,Álvaro Obregón,1241,015,00011241015,28,28,28,28
0001,Álvaro Obregón,1241,017,00011241017,93,93,93,93
0001,Álvaro Obregón,1241,018,00011241018,82,82,82,82
0001,Álvaro Obregón,1241,019,00011241019,25,25,25,25
0001,Álvaro Obregón,1241,021,00011241021,33,33,33,33
0001,Álvaro Obregón,1241,022,00011241022,39,39,39,39
0001,Álvaro Obregón,1241,023,00011241023,24,24,24,24
0001,Álvaro Obregón,1241,024,00011241024,50,50,50,50
0001,Álvaro Obregón,1241,026,00011241026,9,9,9,9
0001,Álvaro Obregón,1241,032,00011241032,7,7,7,7
0001,Álvaro Obregón,1241,033,00011241033,6,6,6,6
0001,Álvaro Obregón,1241,035,00011241035,21,21,21,21
0001,Álvaro Obregón,1241,036,00011241036,46,46,46,46
0001,Álvaro Obregón,1241,037,00011241037,45,45,45,45
0001,Álvaro Obregón,1241,038,00011241038,47,47,47,47
0001,Álvaro Obregón,1241,039,00011241039,0,0,0,0
0001,Álvaro Obregón,1241,043,00011241043,44,44,44,44
0001,Álvaro Obregón,1241,044,00011241044,44,44,44,44
0001,Álvaro Obregón,1241,045,00011241045,30,30,30,30
0001,Álvaro Obregón,1241,046,00011241046,58,58,58,58
0001,Álvaro Obregón,1241,047,00011241047,75,75,75,75
0001,Álvaro Obregón,1241,048,00011241048,17,17,17,17
0001,Álvaro Obregón,1241,049,00011241049,15,15,15,15
0001,Álvaro Obregón,1241,050,00011241050,275,274,275,275
0001,Álvaro Obregón,1241,051,00011241051,125,125,125,125
0001,Álvaro Obregón,1241,052,00011241052,0,0,0,0
0001,Álvaro Obregón,1241,053,00011241053,0,0,0,0
0001,Álvaro Obregón,1260,001,00011260001,18,17,18,18
0001,Álvaro Obregón,1260,002,00011260002,10,10,10,10
0001,Álvaro Obregón,1260,003,00011260003,99,98,99,99
0001,Álvaro Obregón,1260,004,00011260004,81,78,81,81
0001,Álvaro Obregón,1260,005,00011260005,146,145,146,146
0001,Álvaro Obregón,1260,006,00011260006,12,11,12,12
0001,Álvaro Obregón,1260,007,00011260007,55,55,55,55
0001,Álvaro Obregón,1260,008,00011260008,73,73,73,73
0001,Álvaro Obregón,1260,009,00011260009,58,55,58,58
0001,Álvaro Obregón,1260,010,00011260010,107,102,107,107
0001,Álvaro Obregón,1260,011,00011260011,26,26,26,26
0001,Álvaro Obregón,1260,012,00011260012,*,*,*,*
0001,Álvaro Obregón,1260,013,00011260013,43,43,43,43
0001,Álvaro Obregón,1260,014,00011260014,35,35,35,35
0001,Álvaro Obregón,1260,015,00011260015,52,51,52,52
0001,Álvaro Obregón,1260,016,00011260016,49,47,49,49
0001,Álvaro Obregón,1260,017,00011260017,87,84,87,87
0001,Álvaro Obregón,1260,018,00011260018,4,4,4,4
0001,Álvaro Obregón,1260,019,00011260019,9,9,9,9
0001,Álvaro Obregón,1260,020,00011260020,0,0,0,0
0001,Álvaro Obregón,1275,001,00011275001,41,40,41,41
0001,Álvaro Obregón,1275,002,00011275002,154,154,154,154
0001,Álvaro Obregón,1275,003,00011275003,39,39,39,39
0001,Álvaro Obregón,1275,004,00011275004,44,44,44,44
0001,Álvaro Obregón,1275,005,00011275005,45,45,45,45
0001,Álvaro Obregón,1275,006,00011275006,8,8,8,8
0001,Álvaro Obregón,1275,007,00011275007,9,9,9,9
0001,Álvaro Obregón,1275,008,00011275008,50,49,50,50
0001,Álvaro Obregón,1275,009,00011275009,27,27,27,27
0001,Álvaro Obregón,1275,010,00011275010,34,34,34,34
0001,Álvaro Obregón,1275,011,00011275011,16,16,16,16
0001,Álvaro Obregón,1275,012,00011275012,33,32,33,33
0001,Álvaro Obregón,1275,013,00011275013,50,50,50,50
0001,Álvaro Obregón,1275,014,00011275014,67,66,67,67
0001,Álvaro Obregón,1275,015,00011275015,98,98,98,98
0001,Álvaro Obregón,1275,016,00011275016,60,60,60,60
0001,Álvaro Obregón,1275,018,00011275018,11,11,11,11
0001,Álvaro Obregón,1275,019,00011275019,13,13,13,13
0001,Álvaro Obregón,1275,020,00011275020,*,*,*,*
0001,Álvaro Obregón,1275,021,00011275021,0,0,0,0
0001,Álvaro Obregón,128A,001,0001128A001,65,63,65,65
0001,Álvaro Obregón,128A,002,0001128A002,35,34,35,35
0001,Álvaro Obregón,128A,003,0001128A003,25,25,25,25
0001,Álvaro Obregón,128A,004,0001128A004,19,19,19,19
0001,Álvaro Obregón,128A,005,0001128A005,62,61,62,62
0001,Álvaro Obregón,128A,006,0001128A006,27,27,27,27
0001,Álvaro Obregón,128A,007,0001128A007,39,38,39,39
0001,Álvaro Obregón,128A,008,0001128A008,40,40,40,40
0001,Álvaro Obregón,128A,009,0001128A009,0,0,0,0
0001,Álvaro Obregón,128A,010,0001128A010,26,24,26,26
0001,Álvaro Obregón,128A,011,0001128A011,155,155,155,155
0001,Álvaro Obregón,128A,014,0001128A014,52,52,52,52
0001,Álvaro Obregón,128A,015,0001128A015,3,3,3,3
0001,Álvaro Obregón,128A,016,0001128A016,30,30,30,30
0001,Álvaro Obregón,128A,017,0001128A017,27,27,27,27
0001,Álvaro Obregón,128A,019,0001128A019,21,21,21,21
0001,Álvaro Obregón,128A,020,0001128A020,26,25,26,26
0001,Álvaro Obregón,128A,021,0001128A021,5,5,5,5
0001,Álvaro Obregón,128A,022,0001128A022,7,7,7,7
0001,Álvaro Obregón,128A,023,0001128A023,0,0,0,0
0001,Álvaro Obregón,128A,024,0001128A024,14,14,14,14
0001,Álvaro Obregón,128A,025,0001128A025,13,13,13,13
0001,Álvaro Obregón,128A,026,0001128A026,*,*,*,*
0001,Álvaro Obregón,128A,027,0001128A027,0,0,0,0
0001,Álvaro Obregón,1294,001,00011294001,86,85,86,86
0001,Álvaro Obregón,1294,002,00011294002,130,129,130,130
0001,Álvaro Obregón,1294,003,00011294003,72,72,72,72
0001,Álvaro Obregón,1294,004,00011294004,91,89,91,91
0001,Álvaro Obregón,1294,005,00011294005,25,25,25,25
0001,Álvaro Obregón,1294,006,00011294006,140,140,140,140
0001,Álvaro Obregón,1294,007,00011294007,*,*,*,*
0001,Álvaro Obregón,1294,008,00011294008,33,33,33,33
0001,Álvaro Obregón,1294,009,00011294009,58,58,58,58
0001,Álvaro Obregón,1294,010,00011294010,58,58,58,58
0001,Álvaro Obregón,1294,011,00011294011,16,16,16,16
0001,Álvaro Obregón,1294,012,00011294012,29,26,29,29
0001,Álvaro Obregón,1294,013,00011294013,12,12,12,12
0001,Álvaro Obregón,1294,014,00011294014,18,18,18,18
0001,Álvaro Obregón,1294,015,00011294015,11,11,11,11
0001,Álvaro Obregón,1294,016,00011294016,10,10,10,10
0001,Álvaro Obregón,1294,017,00011294017,35,35,35,35
0001,Álvaro Obregón,1294,018,00011294018,44,44,44,44
0001,Álvaro Obregón,1307,001,00011307001,0,0,0,0
0001,Álvaro Obregón,1307,002,00011307002,20,19,20,20
0001,Álvaro Obregón,1307,003,00011307003,7,7,7,7
0001,Álvaro Obregón,1307,004,00011307004,17,17,17,17
0001,Álvaro Obregón,1307,005,00011307005,21,21,21,21
0001,Álvaro Obregón,1307,006,00011307006,58,57,58,58
0001,Álvaro Obregón,1307,007,00011307007,55,55,55,55
0001,Álvaro Obregón,1307,008,00011307008,35,35,35,35
0001,Álvaro Obregón,1307,009,00011307009,30,30,30,30
0001,Álvaro Obregón,1307,010,00011307010,22,22,22,22
0001,Álvaro Obregón,1307,011,00011307011,11,11,11,11
0001,Álvaro Obregón,1307,012,00011307012,36,36,36,36
0001,Álvaro Obregón,1307,013,00011307013,14,14,14,14
0001,Álvaro Obregón,1307,014,00011307014,24,24,24,24
0001,Álvaro Obregón,1307,015,00011307015,326,323,326,326
0001,Álvaro Obregón,1307,016,00011307016,59,59,59,59
0001,Álvaro Obregón,1307,017,00011307017,8,8,8,8
0001,Álvaro Obregón,1307,018,00011307018,7,7,7,7
0001,Álvaro Obregón,1307,019,00011307019,12,12,12,12
0001,Álvaro Obregón,1307,020,00011307020,7,7,7,7
0001,Álvaro Obregón,1307,021,00011307021,0,0,0,0
0001,Álvaro Obregón,1307,023,00011307023,21,21,21,21
0001,Álvaro Obregón,1307,024,00011307024,62,62,62,62
0001,Álvaro Obregón,1307,025,00011307025,0,0,0,0
0001,Álvaro Obregón,1330,001,00011330001,184,178,183,181
0001,Álvaro Obregón,1330,025,00011330025,80,75,80,77
0001,Álvaro Obregón,1330,030,00011330030,47,36,47,47
0001,Álvaro Obregón,1330,043,00011330043,62,61,62,62
0001,Álvaro Obregón,1330,044,00011330044,25,25,25,25
0001,Álvaro Obregón,1330,045,00011330045,155,145,155,152
0001,Álvaro Obregón,1330,046,00011330046,246,235,246,245
0001,Álvaro Obregón,1330,047,00011330047,56,54,56,56
0001,Álvaro Obregón,1330,048,00011330048,85,84,85,85
0001,Álvaro Obregón,1330,049,00011330049,148,148,148,148
0001,Álvaro Obregón,1330,050,00011330050,221,197,219,219
0001,Álvaro Obregón,1330,051,00011330051,286,242,285,282
0001,Álvaro Obregón,1330,053,00011330053,105,104,105,105
0001,Álvaro Obregón,1330,054,00011330054,252,206,252,246
0001,Álvaro Obregón,1330,057,00011330057,54,51,54,53
0001,Álvaro Obregón,1330,058,00011330058,175,171,175,174
0001,Álvaro Obregón,1330,059,00011330059,20,19,20,20
0001,Álvaro Obregón,1330,060,00011330060,28,27,28,28
0001,Álvaro Obregón,1330,061,00011330061,19,16,19,19
0001,Álvaro Obregón,1330,062,00011330062,28,25,28,28
0001,Álvaro Obregón,1345,001,00011345001,130,124,130,129
0001,Álvaro Obregón,1345,002,00011345002,48,48,48,48
0001,Álvaro Obregón,1345,003,00011345003,23,22,23,23
0001,Álvaro Obregón,1345,004,00011345004,27,27,27,27
0001,Álvaro Obregón,1345,005,00011345005,0,0,0,0
0001,Álvaro Obregón,1345,006,00011345006,14,13,14,14
0001,Álvaro Obregón,1345,007,00011345007,83,83,83,83
0001,Álvaro Obregón,1345,008,00011345008,6,6,6,6
0001,Álvaro Obregón,1345,009,00011345009,45,42,45,45
0001,Álvaro Obregón,1345,010,00011345010,58,58,58,58
0001,Álvaro Obregón,1345,011,00011345011,63,63,63,63
0001,Álvaro Obregón,1345,012,00011345012,31,31,31,31
0001,Álvaro Obregón,1345,014,00011345014,68,67,68,67
0001,Álvaro Obregón,1345,017,00011345017,20,18,20,20
0001,Álvaro Obregón,1345,018,00011345018,110,91,109,109
0001,Álvaro Obregón,1345,019,00011345019,123,115,123,121
0001,Álvaro Obregón,1345,021,00011345021,112,108,112,110
0001,Álvaro Obregón,1345,022,00011345022,80,77,79,77
0001,Álvaro Obregón,1345,027,00011345027,108,108,108,108
0001,Álvaro Obregón,1345,028,00011345028,108,105,107,107
0001,Álvaro Obregón,1345,032,00011345032,19,19,19,19
0001,Álvaro Obregón,1345,033,00011345033,49,48,49,49
0001,Álvaro Obregón,1345,034,00011345034,16,15,16,16
0001,Álvaro Obregón,1345,035,00011345035,44,43,44,43
0001,Álvaro Obregón,1345,038,00011345038,20,20,20,20
0001,Álvaro Obregón,1345,039,00011345039,41,35,41,37
0001,Álvaro Obregón,1345,040,00011345040,53,53,53,53
0001,Álvaro Obregón,1345,041,00011345041,120,118,120,120
0001,Álvaro Obregón,1345,042,00011345042,54,52,54,54
0001,Álvaro Obregón,1345,043,00011345043,198,172,198,194
0001,Álvaro Obregón,1345,044,00011345044,6,6,6,6
0001,Álvaro Obregón,1345,045,00011345045,3,3,3,3
0001,Álvaro Obregón,135A,001,0001135A001,28,28,28,28
0001,Álvaro Obregón,135A,002,0001135A002,24,24,23,23
0001,Álvaro Obregón,135A,003,0001135A003,51,51,51,51
0001,Álvaro Obregón,135A,004,0001135A004,84,82,84,84
0001,Álvaro Obregón,135A,005,0001135A005,76,61,76,76
0001,Álvaro Obregón,135A,006,0001135A006,54,54,54,54
0001,Álvaro Obregón,135A,007,0001135A007,5,5,5,5
0001,Álvaro Obregón,135A,008,0001135A008,46,39,46,46
0001,Álvaro Obregón,135A,009,0001135A009,33,33,33,33
0001,Álvaro Obregón,135A,015,0001135A015,45,45,45,45
0001,Álvaro Obregón,135A,016,0001135A016,57,57,57,57
0001,Álvaro Obregón,135A,017,0001135A017,100,100,100,100
0001,Álvaro Obregón,135A,019,0001135A019,3,*,3,3
0001,Álvaro Obregón,135A,022,0001135A022,10,9,10,10
0001,Álvaro Obregón,135A,023,0001135A023,17,17,17,17
0001,Álvaro Obregón,135A,025,0001135A025,54,31,54,54
0001,Álvaro Obregón,135A,026,0001135A026,161,152,161,159
0001,Álvaro Obregón,135A,027,0001135A027,*,*,*,*
0001,Álvaro Obregón,135A,031,0001135A031,3,3,3,3
0001,Álvaro Obregón,135A,032,0001135A032,12,12,12,12
0001,Álvaro Obregón,135A,035,0001135A035,141,66,141,141
0001,Álvaro Obregón,135A,037,0001135A037,24,24,24,24
0001,Álvaro Obregón,135A,038,0001135A038,4,4,4,4
0001,Álvaro Obregón,135A,039,0001135A039,8,8,8,8
0001,Álvaro Obregón,135A,040,0001135A040,37,8,37,37
0001,Álvaro Obregón,135A,042,0001135A042,19,19,19,19
0001,Álvaro Obregón,135A,043,0001135A043,59,49,59,57
0001,Álvaro Obregón,135A,044,0001135A044,152,148,152,152
0001,Álvaro Obregón,135A,045,0001135A045,64,47,63,52
0001,Álvaro Obregón,135A,046,0001135A046,22,19,22,21
0001,Álvaro Obregón,135A,047,0001135A047,52,51,52,52
0001,Álvaro Obregón,135A,048,0001135A048,103,86,103,98
0001,Álvaro Obregón,135A,049,0001135A049,11,6,11,11
0001,Álvaro Obregón,135A,050,0001135A050,*,*,*,*
0001,Álvaro Obregón,135A,051,0001135A051,31,21,31,23
0001,Álvaro Obregón,135A,052,0001135A052,42,41,42,42
0001,Álvaro Obregón,135A,053,0001135A053,66,49,65,64
0001,Álvaro Obregón,135A,054,0001135A054,5,5,5,5
0001,Álvaro Obregón,135A,055,0001135A055,24,20,24,24
0001,Álvaro Obregón,135A,056,0001135A056,11,7,11,11
0001,Álvaro Obregón,1364,001,00011364001,116,116,116,116
0001,Álvaro Obregón,1364,003,00011364003,60,60,60,60
0001,Álvaro Obregón,1364,007,00011364007,43,43,43,43
0001,Álvaro Obregón,1364,009,00011364009,41,40,41,41
0001,Álvaro Obregón,1364,010,00011364010,72,72,72,72
0001,Álvaro Obregón,1364,012,00011364012,25,25,25,25
0001,Álvaro Obregón,1364,013,00011364013,111,111,111,111
0001,Álvaro Obregón,1364,015,00011364015,90,90,90,90
0001,Álvaro Obregón,1364,016,00011364016,58,58,58,58
0001,Álvaro Obregón,1364,017,00011364017,78,78,78,78
0001,Álvaro Obregón,1364,018,00011364018,107,107,107,107
0001,Álvaro Obregón,1364,019,00011364019,61,61,61,61
0001,Álvaro Obregón,1364,021,00011364021,43,43,43,43
0001,Álvaro Obregón,1364,026,00011364026,30,30,30,30
0001,Álvaro Obregón,1364,031,00011364031,29,29,29,29
0001,Álvaro Obregón,1364,032,00011364032,46,46,46,46
0001,Álvaro Obregón,1364,038,00011364038,15,15,15,15
0001,Álvaro Obregón,1364,040,00011364040,19,19,19,19
0001,Álvaro Obregón,1364,043,00011364043,22,22,22,22
0001,Álvaro Obregón,1364,044,00011364044,8,8,8,8
0001,Álvaro Obregón,1364,045,00011364045,9,9,9,9
0001,Álvaro Obregón,1364,050,00011364050,16,16,16,16
0001,Álvaro Obregón,1364,051,00011364051,19,19,19,19
0001,Álvaro Obregón,1364,052,00011364052,16,16,16,16
0001,Álvaro Obregón,1364,053,00011364053,56,56,56,56
0001,Álvaro Obregón,1364,054,00011364054,19,19,19,19
0001,Álvaro Obregón,1364,055,00011364055,62,63,63,62
0001,Álvaro Obregón,1364,056,00011364056,63,63,63,63
0001,Álvaro Obregón,1364,057,00011364057,45,44,45,44
0001,Álvaro Obregón,1364,058,00011364058,32,32,32,32
0001,Álvaro Obregón,1364,059,00011364059,32,32,32,32
0001,Álvaro Obregón,1364,060,00011364060,34,34,34,34
0001,Álvaro Obregón,1364,061,00011364061,74,74,74,74
0001,Álvaro Obregón,1364,062,00011364062,32,32,32,32
0001,Álvaro Obregón,1364,063,00011364063,5,5,5,5
0001,Álvaro Obregón,1364,064,00011364064,7,7,7,7
0001,Álvaro Obregón,1379,025,00011379025,288,280,288,286
0001,Álvaro Obregón,1379,036,00011379036,0,0,0,0
0001,Álvaro Obregón,1379,053,00011379053,0,0,0,0
0001,Álvaro Obregón,1379,056,00011379056,0,0,0,0
0001,Álvaro Obregón,1379,060,00011379060,0,0,0,0
0001,Álvaro Obregón,1379,061,00011379061,0,0,0,0
0001,Álvaro Obregón,1379,062,00011379062,0,0,0,0
0001,Álvaro Obregón,1379,063,00011379063,0,0,0,0
0001,Álvaro Obregón,1379,064,00011379064,0,0,0,0
0001,Álvaro Obregón,1379,065,00011379065,0,0,0,0
0001,Álvaro Obregón,1379,066,00011379066,18,18,18,18
0001,Álvaro Obregón,1379,067,00011379067,4,4,4,4
0001,Álvaro Obregón,1379,068,00011379068,4,4,4,4
0001,Álvaro Obregón,1379,069,00011379069,359,355,356,356
0001,Álvaro Obregón,1379,076,00011379076,0,0,0,0
0001,Álvaro Obregón,1379,079,00011379079,9,9,9,9
0001,Álvaro Obregón,1434,001,00011434001,53,51,52,52
0001,Álvaro Obregón,1434,002,00011434002,67,67,67,67
0001,Álvaro Obregón,1434,003,00011434003,53,53,53,53
0001,Álvaro Obregón,1434,004,00011434004,50,50,50,50
0001,Álvaro Obregón,1434,005,00011434005,41,41,41,41
0001,Álvaro Obregón,1434,006,00011434006,45,45,45,45
0001,Álvaro Obregón,1434,007,00011434007,60,60,60,60
0001,Álvaro Obregón,1434,008,00011434008,52,50,52,52
0001,Álvaro Obregón,1434,009,00011434009,22,22,22,22
0001,Álvaro Obregón,1434,010,00011434010,6,6,6,6
0001,Álvaro Obregón,1434,011,00011434011,46,46,46,46
0001,Álvaro Obregón,1434,012,00011434012,52,52,52,52
0001,Álvaro Obregón,1434,013,00011434013,18,18,18,18
0001,Álvaro Obregón,1434,014,00011434014,25,25,25,25
0001,Álvaro Obregón,1434,015,00011434015,50,50,50,50
0001,Álvaro Obregón,1434,016,00011434016,63,61,63,63
0001,Álvaro Obregón,1434,017,00011434017,22,22,22,22
0001,Álvaro Obregón,1434,018,00011434018,35,35,35,35
0001,Álvaro Obregón,1434,019,00011434019,48,48,48,48
0001,Álvaro Obregón,1434,020,00011434020,34,34,34,34
0001,Álvaro Obregón,1434,021,00011434021,21,21,21,21
0001,Álvaro Obregón,1434,022,00011434022,37,37,37,37
0001,Álvaro Obregón,1434,023,00011434023,47,47,47,47
0001,Álvaro Obregón,1434,024,00011434024,71,71,71,71
0001,Álvaro Obregón,1434,025,00011434025,31,31,31,31
0001,Álvaro Obregón,1434,026,00011434026,18,18,18,18
0001,Álvaro Obregón,1434,027,00011434027,70,70,70,70
0001,Álvaro Obregón,1434,028,00011434028,27,27,27,27
0001,Álvaro Obregón,1434,029,00011434029,34,34,34,34
0001,Álvaro Obregón,1434,030,00011434030,20,20,20,20
0001,Álvaro Obregón,1434,031,00011434031,*,*,*,*
0001,Álvaro Obregón,1434,032,00011434032,26,26,26,26
0001,Álvaro Obregón,1434,033,00011434033,29,28,29,29
0001,Álvaro Obregón,1434,034,00011434034,12,12,12,12
0001,Álvaro Obregón,1434,035,00011434035,6,6,6,6
0001,Álvaro Obregón,1434,037,00011434037,12,12,12,12
0001,Álvaro Obregón,1434,038,00011434038,30,28,30,29
0001,Álvaro Obregón,1434,040,00011434040,24,23,24,24
0001,Álvaro Obregón,1453,001,00011453001,80,80,80,80
0001,Álvaro Obregón,1453,002,00011453002,39,39,39,39
0001,Álvaro Obregón,1453,004,00011453004,20,20,20,20
0001,Álvaro Obregón,1453,005,00011453005,31,31,31,31
0001,Álvaro Obregón,1453,006,00011453006,47,47,47,47
0001,Álvaro Obregón,1453,008,00011453008,27,27,27,27
0001,Álvaro Obregón,1453,009,00011453009,9,9,9,9
0001,Álvaro Obregón,1453,010,00011453010,5,5,5,5
0001,Álvaro Obregón,1453,014,00011453014,14,14,14,14
0001,Álvaro Obregón,1453,018,00011453018,28,28,28,28
0001,Álvaro Obregón,1453,020,00011453020,8,8,8,8
0001,Álvaro Obregón,1453,021,00011453021,78,78,78,78
0001,Álvaro Obregón,1453,022,00011453022,65,65,65,65
0001,Álvaro Obregón,1453,024,00011453024,23,23,23,23
0001,Álvaro Obregón,1453,028,00011453028,25,25,25,25
0001,Álvaro Obregón,1453,029,00011453029,29,29,28,28
0001,Álvaro Obregón,1453,030,00011453030,33,32,33,32
0001,Álvaro Obregón,1453,031,00011453031,36,35,36,35
0001,Álvaro Obregón,1453,032,00011453032,25,25,25,25
0001,Álvaro Obregón,1453,033,00011453033,42,42,42,42
0001,Álvaro Obregón,1453,034,00011453034,20,20,20,20
0001,Álvaro Obregón,1453,035,00011453035,23,23,23,23
0001,Álvaro Obregón,1453,036,00011453036,20,20,20,20
0001,Álvaro Obregón,1453,037,00011453037,5,5,5,5
0001,Álvaro Obregón,1453,039,00011453039,11,11,11,11
0001,Álvaro Obregón,1453,040,00011453040,13,13,13,13
